date,statefips,ent,food,worship,industry,medical,recreation,pcare,retail
2020-03-25,29,0,0,0,0,0,0,0,0
2020-03-26,29,0,0,0,0,0,0,0,0
2020-03-27,29,0,0,0,0,0,0,0,0
2020-03-28,29,0,0,0,0,0,0,0,0
2020-03-29,29,0,0,0,0,0,0,0,0
2020-03-30,29,0,0,0,0,0,0,0,0
2020-03-31,29,0,0,0,0,0,0,0,0
2020-04-01,29,0,0,0,0,0,0,0,0
2020-04-02,29,0,0,0,0,0,0,0,0
2020-04-03,29,0,0,0,0,0,0,0,0
2020-04-04,29,0,0,0,0,0,0,0,0
2020-04-05,29,0,0,0,0,0,0,0,0
2020-04-06,29,0,0,0,0,0,0,0,0
2020-04-07,29,0,0,0,0,0,0,0,0
2020-04-08,29,0,0,0,0,0,0,0,0
2020-04-09,29,0,0,0,0,0,0,0,0
2020-04-10,29,0,0,0,0,0,0,0,0
2020-04-11,29,0,0,0,0,0,0,0,0
2020-04-12,29,0,0,0,0,0,0,0,0
2020-04-13,29,0,0,0,0,0,0,0,0
2020-04-14,29,0,0,0,0,0,0,0,0
2020-04-15,29,0,0,0,0,0,0,0,0
2020-04-16,29,0,0,0,0,0,0,0,0
2020-04-17,29,0,0,0,0,0,0,0,0
2020-04-18,29,0,0,0,0,0,0,0,0
2020-04-19,29,0,0,0,0,0,0,0,0
2020-04-20,29,0,0,0,0,0,0,0,0
2020-04-21,29,0,0,0,0,0,0,0,0
2020-04-22,29,0,0,0,0,0,0,0,0
2020-04-23,29,0,0,0,0,0,0,0,0
2020-04-24,29,0,0,0,0,0,0,0,0
2020-04-25,29,0,0,0,0,0,0,0,0
2020-04-26,29,0,0,0,0,0,0,0,0
2020-04-27,29,0,0,0,0,0,0,0,0
2020-04-28,29,0,0,0,0,0,0,0,0
2020-04-29,29,0,0,0,0,0,0,0,0
2020-01-01,30,0,0,0,0,0,0,0,0
2020-01-02,30,0,0,0,0,0,0,0,0
2020-01-03,30,0,0,0,0,0,0,0,0
2020-01-04,30,0,0,0,0,0,0,0,0
2020-01-05,30,0,0,0,0,0,0,0,0
2020-01-06,30,0,0,0,0,0,0,0,0
2020-01-07,30,0,0,0,0,0,0,0,0
2020-01-08,30,0,0,0,0,0,0,0,0
2020-01-09,30,0,0,0,0,0,0,0,0
2020-01-10,30,0,0,0,0,0,0,0,0
2020-01-11,30,0,0,0,0,0,0,0,0
2020-01-12,30,0,0,0,0,0,0,0,0
2020-01-13,30,0,0,0,0,0,0,0,0
2020-01-14,30,0,0,0,0,0,0,0,0
2020-01-15,30,0,0,0,0,0,0,0,0
2020-01-16,30,0,0,0,0,0,0,0,0
2020-01-17,30,0,0,0,0,0,0,0,0
2020-01-18,30,0,0,0,0,0,0,0,0
2020-01-19,30,0,0,0,0,0,0,0,0
2020-01-20,30,0,0,0,0,0,0,0,0
2020-01-21,30,0,0,0,0,0,0,0,0
2020-01-22,30,0,0,0,0,0,0,0,0
2020-01-23,30,0,0,0,0,0,0,0,0
2020-01-24,30,0,0,0,0,0,0,0,0
2020-01-25,30,0,0,0,0,0,0,0,0
2020-01-26,30,0,0,0,0,0,0,0,0
2020-01-27,30,0,0,0,0,0,0,0,0
2020-01-28,30,0,0,0,0,0,0,0,0
2020-01-29,30,0,0,0,0,0,0,0,0
2020-01-30,30,0,0,0,0,0,0,0,0
2020-01-31,30,0,0,0,0,0,0,0,0
2020-02-01,30,0,0,0,0,0,0,0,0
2020-02-02,30,0,0,0,0,0,0,0,0
2020-02-03,30,0,0,0,0,0,0,0,0
2020-02-04,30,0,0,0,0,0,0,0,0
2020-02-05,30,0,0,0,0,0,0,0,0
2020-02-06,30,0,0,0,0,0,0,0,0
2020-02-07,30,0,0,0,0,0,0,0,0
2020-02-08,30,0,0,0,0,0,0,0,0
2020-02-09,30,0,0,0,0,0,0,0,0
2020-02-10,30,0,0,0,0,0,0,0,0
2020-02-11,30,0,0,0,0,0,0,0,0
2020-02-12,30,0,0,0,0,0,0,0,0
2020-02-13,30,0,0,0,0,0,0,0,0
2020-02-14,30,0,0,0,0,0,0,0,0
2020-02-15,30,0,0,0,0,0,0,0,0
2020-02-16,30,0,0,0,0,0,0,0,0
2020-02-17,30,0,0,0,0,0,0,0,0
2020-02-18,30,0,0,0,0,0,0,0,0
2020-02-19,30,0,0,0,0,0,0,0,0
2020-02-20,30,0,0,0,0,0,0,0,0
2020-02-21,30,0,0,0,0,0,0,0,0
2020-02-22,30,0,0,0,0,0,0,0,0
2020-02-23,30,0,0,0,0,0,0,0,0
2020-02-24,30,0,0,0,0,0,0,0,0
2020-02-25,30,0,0,0,0,0,0,0,0
2020-02-26,30,0,0,0,0,0,0,0,0
2020-02-27,30,0,0,0,0,0,0,0,0
2020-02-28,30,0,0,0,0,0,0,0,0
2020-02-29,30,0,0,0,0,0,0,0,0
2020-03-01,30,0,0,0,0,0,0,0,0
2020-03-02,30,0,0,0,0,0,0,0,0
2020-03-03,30,0,0,0,0,0,0,0,0
2020-03-04,30,0,0,0,0,0,0,0,0
2020-03-05,30,0,0,0,0,0,0,0,0
2020-03-06,30,0,0,0,0,0,0,0,0
2020-03-07,30,0,0,0,0,0,0,0,0
2020-03-08,30,0,0,0,0,0,0,0,0
2020-03-09,30,0,0,0,0,0,0,0,0
2020-03-10,30,0,0,0,0,0,0,0,0
2020-03-11,30,0,0,0,0,0,0,0,0
2020-03-12,30,0,0,0,0,0,0,0,0
2020-03-13,30,0,0,0,0,0,0,0,0
2020-03-14,30,0,0,0,0,0,0,0,0
2020-03-15,30,0,0,0,0,0,0,0,0
2020-03-16,30,0,0,0,0,0,0,0,0
2020-03-17,30,0,0,0,0,0,0,0,0
2020-03-18,30,0,0,0,0,0,0,0,0
2020-03-19,30,0,0,0,0,0,0,0,0
2020-03-20,30,0,0,0,0,0,0,0,0
2020-03-21,30,0,0,0,0,0,0,0,0
2020-03-22,30,0,0,0,0,0,0,0,0
2020-03-23,30,0,0,0,0,0,0,0,0
2020-03-24,30,0,0,0,0,0,0,0,0
2020-03-25,30,0,0,0,0,0,0,0,0
2020-03-26,30,0,0,0,0,0,0,0,0
2020-03-27,30,0,0,0,0,0,0,0,0
2020-03-28,30,0,0,0,0,0,0,0,0
2020-03-29,30,0,0,0,0,0,0,0,0
2020-03-30,30,0,0,0,0,0,0,0,0
2020-03-31,30,0,0,0,0,0,0,0,0
2020-04-01,30,0,0,0,0,0,0,0,0
2020-04-02,30,0,0,0,0,0,0,0,0
2020-04-03,30,0,0,0,0,0,0,0,0
2020-04-04,30,0,0,0,0,0,0,0,0
2020-04-05,30,0,0,0,0,0,0,0,0
2020-04-06,30,0,0,0,0,0,0,0,0
2020-04-07,30,0,0,0,0,0,0,0,0
2020-04-08,30,0,0,0,0,0,0,0,0
2020-04-09,30,0,0,0,0,0,0,0,0
2020-04-10,30,0,0,0,0,0,0,0,0
2020-04-11,30,0,0,0,0,0,0,0,0
2020-04-12,30,0,0,0,0,0,0,0,0
2020-04-13,30,0,0,0,0,0,0,0,0
2020-04-14,30,0,0,0,0,0,0,0,0
2020-04-15,30,0,0,0,0,0,0,0,0
2020-04-16,30,0,0,0,0,0,0,0,0
2020-04-17,30,0,0,0,0,0,0,0,0
2020-04-18,30,0,0,0,0,0,0,0,0
2020-04-19,30,0,0,0,0,0,0,0,0
2020-04-20,30,0,0,0,0,0,0,0,0
2020-04-21,30,0,0,0,0,0,0,0,0
2020-04-22,30,0,0,0,0,0,0,0,0
2020-04-23,30,0,0,0,0,0,0,0,0
2020-04-24,30,0,0,0,0,0,0,0,0
2020-04-25,30,0,0,0,0,0,0,0,0
2020-04-26,30,0,0,1,0,0,0,0,0
2020-04-27,30,0,0,1,0,0,0,0,1
2020-04-28,30,0,0,1,0,0,0,0,1
2020-04-29,30,0,0,1,0,0,0,0,1
2020-01-01,31,0,0,0,0,0,0,0,0
2020-01-02,31,0,0,0,0,0,0,0,0
2020-01-03,31,0,0,0,0,0,0,0,0
2020-01-04,31,0,0,0,0,0,0,0,0
2020-01-05,31,0,0,0,0,0,0,0,0
2020-01-06,31,0,0,0,0,0,0,0,0
2020-01-07,31,0,0,0,0,0,0,0,0
2020-01-08,31,0,0,0,0,0,0,0,0
2020-01-09,31,0,0,0,0,0,0,0,0
2020-01-10,31,0,0,0,0,0,0,0,0
2020-01-11,31,0,0,0,0,0,0,0,0
2020-01-12,31,0,0,0,0,0,0,0,0
2020-01-13,31,0,0,0,0,0,0,0,0
2020-01-14,31,0,0,0,0,0,0,0,0
2020-01-15,31,0,0,0,0,0,0,0,0
2020-01-16,31,0,0,0,0,0,0,0,0
2020-01-17,31,0,0,0,0,0,0,0,0
2020-01-18,31,0,0,0,0,0,0,0,0
2020-01-19,31,0,0,0,0,0,0,0,0
2020-01-20,31,0,0,0,0,0,0,0,0
2020-01-21,31,0,0,0,0,0,0,0,0
2020-01-22,31,0,0,0,0,0,0,0,0
2020-01-23,31,0,0,0,0,0,0,0,0
2020-01-24,31,0,0,0,0,0,0,0,0
2020-01-25,31,0,0,0,0,0,0,0,0
2020-01-26,31,0,0,0,0,0,0,0,0
2020-01-27,31,0,0,0,0,0,0,0,0
2020-01-28,31,0,0,0,0,0,0,0,0
2020-01-29,31,0,0,0,0,0,0,0,0
2020-01-30,31,0,0,0,0,0,0,0,0
2020-01-31,31,0,0,0,0,0,0,0,0
2020-02-01,31,0,0,0,0,0,0,0,0
2020-02-02,31,0,0,0,0,0,0,0,0
2020-02-03,31,0,0,0,0,0,0,0,0
2020-02-04,31,0,0,0,0,0,0,0,0
2020-02-05,31,0,0,0,0,0,0,0,0
2020-02-06,31,0,0,0,0,0,0,0,0
2020-02-07,31,0,0,0,0,0,0,0,0
2020-02-08,31,0,0,0,0,0,0,0,0
2020-02-09,31,0,0,0,0,0,0,0,0
2020-02-10,31,0,0,0,0,0,0,0,0
2020-02-11,31,0,0,0,0,0,0,0,0
2020-02-12,31,0,0,0,0,0,0,0,0
2020-02-13,31,0,0,0,0,0,0,0,0
2020-02-14,31,0,0,0,0,0,0,0,0
2020-02-15,31,0,0,0,0,0,0,0,0
2020-02-16,31,0,0,0,0,0,0,0,0
2020-02-17,31,0,0,0,0,0,0,0,0
2020-02-18,31,0,0,0,0,0,0,0,0
2020-02-19,31,0,0,0,0,0,0,0,0
2020-02-20,31,0,0,0,0,0,0,0,0
2020-02-21,31,0,0,0,0,0,0,0,0
2020-02-22,31,0,0,0,0,0,0,0,0
2020-02-23,31,0,0,0,0,0,0,0,0
2020-02-24,31,0,0,0,0,0,0,0,0
2020-02-25,31,0,0,0,0,0,0,0,0
2020-02-26,31,0,0,0,0,0,0,0,0
2020-02-27,31,0,0,0,0,0,0,0,0
2020-02-28,31,0,0,0,0,0,0,0,0
2020-02-29,31,0,0,0,0,0,0,0,0
2020-03-01,31,0,0,0,0,0,0,0,0
2020-03-02,31,0,0,0,0,0,0,0,0
2020-03-03,31,0,0,0,0,0,0,0,0
2020-03-04,31,0,0,0,0,0,0,0,0
2020-03-05,31,0,0,0,0,0,0,0,0
2020-03-06,31,0,0,0,0,0,0,0,0
2020-03-07,31,0,0,0,0,0,0,0,0
2020-03-08,31,0,0,0,0,0,0,0,0
2020-03-09,31,0,0,0,0,0,0,0,0
2020-03-10,31,0,0,0,0,0,0,0,0
2020-03-11,31,0,0,0,0,0,0,0,0
2020-03-12,31,0,0,0,0,0,0,0,0
2020-03-13,31,0,0,0,0,0,0,0,0
2020-03-14,31,0,0,0,0,0,0,0,0
2020-03-15,31,0,0,0,0,0,0,0,0
2020-03-16,31,0,0,0,0,0,0,0,0
2020-03-17,31,0,0,0,0,0,0,0,0
2020-03-18,31,0,0,0,0,0,0,0,0
2020-03-19,31,0,0,0,0,0,0,0,0
2020-03-20,31,0,0,0,0,0,0,0,0
2020-03-21,31,0,0,0,0,0,0,0,0
2020-03-22,31,0,0,0,0,0,0,0,0
2020-03-23,31,0,0,0,0,0,0,0,0
2020-03-24,31,0,0,0,0,0,0,0,0
2020-03-25,31,0,0,0,0,0,0,0,0
2020-03-26,31,0,0,0,0,0,0,0,0
2020-03-27,31,0,0,0,0,0,0,0,0
2020-03-28,31,0,0,0,0,0,0,0,0
2020-03-29,31,0,0,0,0,0,0,0,0
2020-03-30,31,0,0,0,0,0,0,0,0
2020-03-31,31,0,0,0,0,0,0,0,0
2020-04-01,31,0,0,0,0,0,0,0,0
2020-04-02,31,0,0,0,0,0,0,0,0
2020-04-03,31,0,0,0,0,0,0,0,0
2020-04-04,31,0,0,0,0,0,0,0,0
2020-04-05,31,0,0,0,0,0,0,0,0
2020-04-06,31,0,0,0,0,0,0,0,0
2020-04-07,31,0,0,0,0,0,0,0,0
2020-04-08,31,0,0,0,0,0,0,0,0
2020-04-09,31,0,0,0,0,0,0,0,0
2020-04-10,31,0,0,0,0,0,0,0,0
2020-04-11,31,0,0,0,0,0,0,0,0
2020-04-12,31,0,0,0,0,0,0,0,0
2020-04-13,31,0,0,0,0,0,0,0,0
2020-04-14,31,0,0,0,0,0,0,0,0
2020-04-15,31,0,0,0,0,0,0,0,0
2020-04-16,31,0,0,0,0,0,0,0,0
2020-04-17,31,0,0,0,0,0,0,0,0
2020-04-18,31,0,0,0,0,0,0,0,0
2020-04-19,31,0,0,0,0,0,0,0,0
2020-04-20,31,0,0,0,0,0,0,0,0
2020-04-21,31,0,0,0,0,0,0,0,0
2020-04-22,31,0,0,0,0,0,0,0,0
2020-04-23,31,0,0,0,0,0,0,0,0
2020-04-24,31,0,0,0,0,0,0,0,0
2020-04-25,31,0,0,0,0,0,0,0,0
2020-04-26,31,0,0,0,0,0,0,0,0
2020-04-27,31,0,0,0,0,0,0,0,0
2020-04-28,31,0,0,0,0,0,0,0,0
2020-04-29,31,0,0,0,0,0,0,0,0
2020-01-01,32,0,0,0,0,0,0,0,0
2020-01-02,32,0,0,0,0,0,0,0,0
2020-01-03,32,0,0,0,0,0,0,0,0
2020-01-04,32,0,0,0,0,0,0,0,0
2020-01-05,32,0,0,0,0,0,0,0,0
2020-01-06,32,0,0,0,0,0,0,0,0
2020-01-07,32,0,0,0,0,0,0,0,0
2020-01-08,32,0,0,0,0,0,0,0,0
2020-01-09,32,0,0,0,0,0,0,0,0
2020-01-10,32,0,0,0,0,0,0,0,0
2020-01-11,32,0,0,0,0,0,0,0,0
2020-01-12,32,0,0,0,0,0,0,0,0
2020-01-13,32,0,0,0,0,0,0,0,0
2020-01-14,32,0,0,0,0,0,0,0,0
2020-01-15,32,0,0,0,0,0,0,0,0
2020-01-16,32,0,0,0,0,0,0,0,0
2020-01-17,32,0,0,0,0,0,0,0,0
2020-01-18,32,0,0,0,0,0,0,0,0
2020-01-19,32,0,0,0,0,0,0,0,0
2020-01-20,32,0,0,0,0,0,0,0,0
2020-01-21,32,0,0,0,0,0,0,0,0
2020-01-22,32,0,0,0,0,0,0,0,0
2020-01-23,32,0,0,0,0,0,0,0,0
2020-01-24,32,0,0,0,0,0,0,0,0
2020-01-25,32,0,0,0,0,0,0,0,0
2020-01-26,32,0,0,0,0,0,0,0,0
2020-01-27,32,0,0,0,0,0,0,0,0
2020-01-28,32,0,0,0,0,0,0,0,0
2020-01-29,32,0,0,0,0,0,0,0,0
2020-01-30,32,0,0,0,0,0,0,0,0
2020-01-31,32,0,0,0,0,0,0,0,0
2020-02-01,32,0,0,0,0,0,0,0,0
2020-02-02,32,0,0,0,0,0,0,0,0
2020-02-03,32,0,0,0,0,0,0,0,0
2020-02-04,32,0,0,0,0,0,0,0,0
2020-02-05,32,0,0,0,0,0,0,0,0
2020-02-06,32,0,0,0,0,0,0,0,0
2020-02-07,32,0,0,0,0,0,0,0,0
2020-02-08,32,0,0,0,0,0,0,0,0
2020-02-09,32,0,0,0,0,0,0,0,0
2020-02-10,32,0,0,0,0,0,0,0,0
2020-02-11,32,0,0,0,0,0,0,0,0
2020-02-12,32,0,0,0,0,0,0,0,0
2020-02-13,32,0,0,0,0,0,0,0,0
2020-02-14,32,0,0,0,0,0,0,0,0
2020-02-15,32,0,0,0,0,0,0,0,0
2020-02-16,32,0,0,0,0,0,0,0,0
2020-02-17,32,0,0,0,0,0,0,0,0
2020-02-18,32,0,0,0,0,0,0,0,0
2020-02-19,32,0,0,0,0,0,0,0,0
2020-02-20,32,0,0,0,0,0,0,0,0
2020-02-21,32,0,0,0,0,0,0,0,0
2020-02-22,32,0,0,0,0,0,0,0,0
2020-02-23,32,0,0,0,0,0,0,0,0
2020-02-24,32,0,0,0,0,0,0,0,0
2020-02-25,32,0,0,0,0,0,0,0,0
2020-02-26,32,0,0,0,0,0,0,0,0
2020-02-27,32,0,0,0,0,0,0,0,0
2020-02-28,32,0,0,0,0,0,0,0,0
2020-02-29,32,0,0,0,0,0,0,0,0
2020-03-01,32,0,0,0,0,0,0,0,0
2020-03-02,32,0,0,0,0,0,0,0,0
2020-03-03,32,0,0,0,0,0,0,0,0
2020-03-04,32,0,0,0,0,0,0,0,0
2020-03-05,32,0,0,0,0,0,0,0,0
2020-03-06,32,0,0,0,0,0,0,0,0
2020-03-07,32,0,0,0,0,0,0,0,0
2020-03-08,32,0,0,0,0,0,0,0,0
2020-03-09,32,0,0,0,0,0,0,0,0
2020-03-10,32,0,0,0,0,0,0,0,0
2020-03-11,32,0,0,0,0,0,0,0,0
2020-03-12,32,0,0,0,0,0,0,0,0
2020-03-13,32,0,0,0,0,0,0,0,0
2020-03-14,32,0,0,0,0,0,0,0,0
2020-03-15,32,0,0,0,0,0,0,0,0
2020-03-16,32,0,0,0,0,0,0,0,0
2020-03-17,32,0,0,0,0,0,0,0,0
2020-03-18,32,0,0,0,0,0,0,0,0
2020-03-19,32,0,0,0,0,0,0,0,0
2020-03-20,32,0,0,0,0,0,0,0,0
2020-03-21,32,0,0,0,0,0,0,0,0
2020-03-22,32,0,0,0,0,0,0,0,0
2020-03-23,32,0,0,0,0,0,0,0,0
2020-03-24,32,0,0,0,0,0,0,0,0
2020-03-25,32,0,0,0,0,0,0,0,0
2020-03-26,32,0,0,0,0,0,0,0,0
2020-03-27,32,0,0,0,0,0,0,0,0
2020-03-28,32,0,0,0,0,0,0,0,0
2020-03-29,32,0,0,0,0,0,0,0,0
2020-03-30,32,0,0,0,0,0,0,0,0
2020-03-31,32,0,0,0,0,0,0,0,0
2020-04-01,32,0,0,0,0,0,0,0,0
2020-04-02,32,0,0,0,0,0,0,0,0
2020-04-03,32,0,0,0,0,0,0,0,0
2020-04-04,32,0,0,0,0,0,0,0,0
2020-04-05,32,0,0,0,0,0,0,0,0
2020-04-06,32,0,0,0,0,0,0,0,0
2020-04-07,32,0,0,0,0,0,0,0,0
2020-04-08,32,0,0,0,0,0,0,0,0
2020-04-09,32,0,0,0,0,0,0,0,0
2020-04-10,32,0,0,0,0,0,0,0,0
2020-04-11,32,0,0,0,0,0,0,0,0
2020-04-12,32,0,0,0,0,0,0,0,0
2020-04-13,32,0,0,0,0,0,0,0,0
2020-04-14,32,0,0,0,0,0,0,0,0
2020-04-15,32,0,0,0,0,0,0,0,0
2020-04-16,32,0,0,0,0,0,0,0,0
2020-04-17,32,0,0,0,0,0,0,0,0
2020-04-18,32,0,0,0,0,0,0,0,0
2020-04-19,32,0,0,0,0,0,0,0,0
2020-04-20,32,0,0,0,0,0,0,0,0
2020-04-21,32,0,0,0,0,0,0,0,0
2020-04-22,32,0,0,0,0,0,0,0,0
2020-04-23,32,0,0,0,0,0,0,0,0
2020-04-24,32,0,0,0,0,0,0,0,0
2020-04-25,32,0,0,0,0,0,0,0,0
2020-04-26,32,0,0,0,0,0,0,0,0
2020-04-27,32,0,0,0,0,0,0,0,0
2020-04-28,32,0,0,0,0,0,0,0,0
2020-04-29,32,0,0,0,0,0,0,0,0
2020-01-01,33,0,0,0,0,0,0,0,0
2020-01-02,33,0,0,0,0,0,0,0,0
2020-01-03,33,0,0,0,0,0,0,0,0
2020-01-04,33,0,0,0,0,0,0,0,0
2020-01-05,33,0,0,0,0,0,0,0,0
2020-01-06,33,0,0,0,0,0,0,0,0
2020-01-07,33,0,0,0,0,0,0,0,0
2020-01-08,33,0,0,0,0,0,0,0,0
2020-01-09,33,0,0,0,0,0,0,0,0
2020-01-10,33,0,0,0,0,0,0,0,0
2020-01-11,33,0,0,0,0,0,0,0,0
2020-01-12,33,0,0,0,0,0,0,0,0
2020-01-13,33,0,0,0,0,0,0,0,0
2020-01-14,33,0,0,0,0,0,0,0,0
2020-01-15,33,0,0,0,0,0,0,0,0
2020-01-16,33,0,0,0,0,0,0,0,0
2020-01-17,33,0,0,0,0,0,0,0,0
2020-01-18,33,0,0,0,0,0,0,0,0
2020-01-19,33,0,0,0,0,0,0,0,0
2020-01-20,33,0,0,0,0,0,0,0,0
2020-01-21,33,0,0,0,0,0,0,0,0
2020-01-22,33,0,0,0,0,0,0,0,0
2020-01-23,33,0,0,0,0,0,0,0,0
2020-01-24,33,0,0,0,0,0,0,0,0
2020-01-25,33,0,0,0,0,0,0,0,0
2020-01-26,33,0,0,0,0,0,0,0,0
2020-01-27,33,0,0,0,0,0,0,0,0
2020-01-28,33,0,0,0,0,0,0,0,0
2020-01-29,33,0,0,0,0,0,0,0,0
2020-01-30,33,0,0,0,0,0,0,0,0
2020-01-31,33,0,0,0,0,0,0,0,0
2020-02-01,33,0,0,0,0,0,0,0,0
2020-02-02,33,0,0,0,0,0,0,0,0
2020-02-03,33,0,0,0,0,0,0,0,0
2020-02-04,33,0,0,0,0,0,0,0,0
2020-02-05,33,0,0,0,0,0,0,0,0
2020-02-06,33,0,0,0,0,0,0,0,0
2020-02-07,33,0,0,0,0,0,0,0,0
2020-02-08,33,0,0,0,0,0,0,0,0
2020-02-09,33,0,0,0,0,0,0,0,0
2020-02-10,33,0,0,0,0,0,0,0,0
2020-02-11,33,0,0,0,0,0,0,0,0
2020-02-12,33,0,0,0,0,0,0,0,0
2020-02-13,33,0,0,0,0,0,0,0,0
2020-02-14,33,0,0,0,0,0,0,0,0
2020-02-15,33,0,0,0,0,0,0,0,0
2020-02-16,33,0,0,0,0,0,0,0,0
2020-02-17,33,0,0,0,0,0,0,0,0
2020-02-18,33,0,0,0,0,0,0,0,0
2020-02-19,33,0,0,0,0,0,0,0,0
2020-02-20,33,0,0,0,0,0,0,0,0
2020-02-21,33,0,0,0,0,0,0,0,0
2020-02-22,33,0,0,0,0,0,0,0,0
2020-02-23,33,0,0,0,0,0,0,0,0
2020-02-24,33,0,0,0,0,0,0,0,0
2020-02-25,33,0,0,0,0,0,0,0,0
2020-02-26,33,0,0,0,0,0,0,0,0
2020-02-27,33,0,0,0,0,0,0,0,0
2020-02-28,33,0,0,0,0,0,0,0,0
2020-02-29,33,0,0,0,0,0,0,0,0
2020-03-01,33,0,0,0,0,0,0,0,0
2020-03-02,33,0,0,0,0,0,0,0,0
2020-03-03,33,0,0,0,0,0,0,0,0
2020-03-04,33,0,0,0,0,0,0,0,0
2020-03-05,33,0,0,0,0,0,0,0,0
2020-03-06,33,0,0,0,0,0,0,0,0
2020-03-07,33,0,0,0,0,0,0,0,0
2020-03-08,33,0,0,0,0,0,0,0,0
2020-03-09,33,0,0,0,0,0,0,0,0
2020-03-10,33,0,0,0,0,0,0,0,0
2020-03-11,33,0,0,0,0,0,0,0,0
2020-03-12,33,0,0,0,0,0,0,0,0
2020-03-13,33,0,0,0,0,0,0,0,0
2020-03-14,33,0,0,0,0,0,0,0,0
2020-03-15,33,0,0,0,0,0,0,0,0
2020-03-16,33,0,0,0,0,0,0,0,0
2020-03-17,33,0,0,0,0,0,0,0,0
2020-03-18,33,0,0,0,0,0,0,0,0
2020-03-19,33,0,0,0,0,0,0,0,0
2020-03-20,33,0,0,0,0,0,0,0,0
2020-03-21,33,0,0,0,0,0,0,0,0
2020-03-22,33,0,0,0,0,0,0,0,0
2020-03-23,33,0,0,0,0,0,0,0,0
2020-03-24,33,0,0,0,0,0,0,0,0
2020-03-25,33,0,0,0,0,0,0,0,0
2020-03-26,33,0,0,0,0,0,0,0,0
2020-03-27,33,0,0,0,0,0,0,0,0
2020-03-28,33,0,0,0,0,0,0,0,0
2020-03-29,33,0,0,0,0,0,0,0,0
2020-03-30,33,0,0,0,0,0,0,0,0
2020-03-31,33,0,0,0,0,0,0,0,0
2020-04-01,33,0,0,0,0,0,0,0,0
2020-04-02,33,0,0,0,0,0,0,0,0
2020-04-03,33,0,0,0,0,0,0,0,0
2020-04-04,33,0,0,0,0,0,0,0,0
2020-04-05,33,0,0,0,0,0,0,0,0
2020-04-06,33,0,0,0,0,0,0,0,0
2020-04-07,33,0,0,0,0,0,0,0,0
2020-04-08,33,0,0,0,0,0,0,0,0
2020-04-09,33,0,0,0,0,0,0,0,0
2020-04-10,33,0,0,0,0,0,0,0,0
2020-04-11,33,0,0,0,0,0,0,0,0
2020-04-12,33,0,0,0,0,0,0,0,0
2020-04-13,33,0,0,0,0,0,0,0,0
2020-04-14,33,0,0,0,0,0,0,0,0
2020-04-15,33,0,0,0,0,0,0,0,0
2020-04-16,33,0,0,0,0,0,0,0,0
2020-04-17,33,0,0,0,0,0,0,0,0
2020-04-18,33,0,0,0,0,0,0,0,0
2020-04-19,33,0,0,0,0,0,0,0,0
2020-04-20,33,0,0,0,0,0,0,0,0
2020-04-21,33,0,0,0,0,0,0,0,0
2020-04-22,33,0,0,0,0,0,0,0,0
2020-04-23,33,0,0,0,0,0,0,0,0
2020-04-24,33,0,0,0,0,0,0,0,0
2020-04-25,33,0,0,0,0,0,0,0,0
2020-04-26,33,0,0,0,0,0,0,0,0
2020-04-27,33,0,0,0,0,0,0,0,0
2020-04-28,33,0,0,0,0,0,0,0,0
2020-04-29,33,0,0,0,0,0,0,0,0
2020-01-01,34,0,0,0,0,0,0,0,0
2020-01-02,34,0,0,0,0,0,0,0,0
2020-01-03,34,0,0,0,0,0,0,0,0
2020-01-04,34,0,0,0,0,0,0,0,0
2020-01-05,34,0,0,0,0,0,0,0,0
2020-01-06,34,0,0,0,0,0,0,0,0
2020-01-07,34,0,0,0,0,0,0,0,0
2020-01-08,34,0,0,0,0,0,0,0,0
2020-01-09,34,0,0,0,0,0,0,0,0
2020-01-10,34,0,0,0,0,0,0,0,0
2020-01-11,34,0,0,0,0,0,0,0,0
2020-01-12,34,0,0,0,0,0,0,0,0
2020-01-13,34,0,0,0,0,0,0,0,0
2020-01-14,34,0,0,0,0,0,0,0,0
2020-01-15,34,0,0,0,0,0,0,0,0
2020-01-16,34,0,0,0,0,0,0,0,0
2020-01-17,34,0,0,0,0,0,0,0,0
2020-01-18,34,0,0,0,0,0,0,0,0
2020-01-19,34,0,0,0,0,0,0,0,0
2020-01-20,34,0,0,0,0,0,0,0,0
2020-01-21,34,0,0,0,0,0,0,0,0
2020-01-22,34,0,0,0,0,0,0,0,0
2020-01-23,34,0,0,0,0,0,0,0,0
2020-01-24,34,0,0,0,0,0,0,0,0
2020-01-25,34,0,0,0,0,0,0,0,0
2020-01-26,34,0,0,0,0,0,0,0,0
2020-01-27,34,0,0,0,0,0,0,0,0
2020-01-28,34,0,0,0,0,0,0,0,0
2020-01-29,34,0,0,0,0,0,0,0,0
2020-01-30,34,0,0,0,0,0,0,0,0
2020-01-31,34,0,0,0,0,0,0,0,0
2020-02-01,34,0,0,0,0,0,0,0,0
2020-02-02,34,0,0,0,0,0,0,0,0
2020-02-03,34,0,0,0,0,0,0,0,0
2020-02-04,34,0,0,0,0,0,0,0,0
2020-02-05,34,0,0,0,0,0,0,0,0
2020-02-06,34,0,0,0,0,0,0,0,0
2020-02-07,34,0,0,0,0,0,0,0,0
2020-02-08,34,0,0,0,0,0,0,0,0
2020-02-09,34,0,0,0,0,0,0,0,0
2020-02-10,34,0,0,0,0,0,0,0,0
2020-02-11,34,0,0,0,0,0,0,0,0
